n,t,x,y
50,1227,695,540
50,1228,715,540
50,1229,737,540
50,1230,756,541
50,1231,777,541
50,1232,800,543
50,1233,821,546
50,1234,839,549
50,1235,860,554
50,1236,878,559
50,1237,897,566
50,1238,915,573
50,1239,934,580
50,1240,953,589
50,1241,972,596
50,1242,993,603
50,1243,1014,608
50,1244,1034,613
50,1245,1054,616
50,1246,1074,618
50,1247,1091,620
50,1248,1109,621
50,1249,1123,621
50,1250,1137,621
50,1251,1150,620
50,1252,1163,618
50,1253,1175,613
50,1254,1186,609
50,1255,1197,604
50,1256,1205,597
50,1257,1214,590
50,1258,1221,582
50,1259,1226,574
50,1260,1231,566
50,1261,1234,556
50,1262,1237,549
50,1263,1237,539
50,1264,1238,529
50,1265,1237,520
50,1266,1236,511
50,1267,1233,501
50,1268,1225,491
50,1269,1221,482
50,1270,1214,472
50,1271,1207,463
50,1272,1197,453
50,1273,1186,444
50,1274,1177,437
50,1275,1165,429
50,1276,1151,422
50,1277,1138,417
50,1278,1123,411
50,1279,1105,406
50,1280,1090,401
50,1281,1073,399
50,1282,1056,397
50,1283,1038,396
50,1284,1019,394
50,1285,1003,396
50,1286,983,397
50,1287,960,397
50,1288,945,398
50,1289,913,398
50,1290,886,396
50,1291,866,393
50,1292,846,393
50,1293,826,389
50,1294,808,383
50,1295,791,376
50,1296,776,368
50,1297,758,360
50,1298,745,351
50,1299,730,343
50,1300,720,336
50,1301,706,327
50,1302,695,318
50,1303,686,307
50,1304,679,296
50,1305,673,284
50,1306,669,271
50,1307,663,259
50,1308,658,246
50,1309,657,230
50,1310,654,218
50,1311,654,206
50,1312,655,191
50,1313,659,179
50,1314,668,166
50,1315,671,155
51,1141,9,95
51,1142,19,87
51,1143,29,80
51,1144,47,75
51,1145,65,69
51,1146,87,62
51,1147,105,56
51,1148,130,52
51,1149,146,49
51,1150,163,48
51,1151,191,48
51,1152,210,49
51,1153,224,49
51,1154,243,50
51,1155,260,51
51,1156,275,54
51,1157,288,58
51,1158,301,62
51,1159,310,67
51,1160,318,73
51,1161,327,79
51,1162,336,85
51,1163,346,93
51,1164,355,101
51,1165,361,109
51,1166,365,119
51,1167,370,128
51,1168,372,136
51,1169,374,144
51,1170,373,151
51,1171,371,159
51,1172,370,165
51,1173,367,172
51,1174,361,178
51,1175,348,184
51,1176,339,190
51,1177,344,193
51,1178,336,198
51,1179,328,202
51,1180,313,206
51,1181,306,209
51,1182,292,212
51,1183,281,213
51,1184,269,214
51,1185,260,214
51,1186,238,217
51,1187,238,217
51,1188,218,221
51,1189,218,221
51,1190,218,221
51,1191,218,221
51,1192,218,221
52,1175,373,186
52,1176,373,186
52,1177,373,186
52,1178,373,186
52,1179,373,186
53,1188,191,224
53,1189,190,226
53,1190,177,229
53,1191,164,233
53,1192,151,237
53,1193,137,244
53,1194,124,249
53,1195,115,257
53,1196,103,265
53,1197,93,273
53,1198,83,283
53,1199,74,292
53,1200,71,303
53,1201,65,313
53,1202,63,324
53,1203,62,336
53,1204,60,348
53,1205,59,361
53,1206,57,373
53,1207,59,386
53,1208,64,400
53,1209,70,413
53,1210,73,427
53,1211,75,441
53,1212,80,454
53,1213,83,468
53,1214,92,480
53,1215,99,488
53,1216,106,499
53,1217,109,507
53,1218,122,516
53,1219,128,522
53,1220,133,527
53,1221,143,530
53,1222,152,533
53,1223,163,535
53,1224,168,536
53,1225,177,538
53,1226,182,537
53,1227,185,537
53,1228,191,534
53,1229,196,530
53,1230,200,524
53,1231,206,518
53,1232,212,511
53,1233,218,503
53,1234,224,495
53,1235,232,486
53,1236,240,478
53,1237,249,470
53,1238,256,460
53,1239,265,454
53,1240,272,446
53,1241,286,440
53,1242,294,437
53,1243,301,434
53,1244,309,433
53,1245,319,432
53,1246,333,432
53,1247,345,433
53,1248,357,436
53,1249,368,439
53,1250,378,443
53,1251,390,448
53,1252,402,455
53,1253,411,464
53,1254,422,473
53,1255,432,483
53,1256,442,491
53,1257,458,500
53,1258,467,511
53,1259,479,521
53,1260,494,528
53,1261,507,533
53,1262,516,535
53,1263,532,539
53,1264,548,543
53,1265,564,546
53,1266,580,549
53,1267,597,551
53,1268,614,553
53,1269,631,554
53,1270,648,556
53,1271,668,557
53,1272,687,557
53,1273,710,558
53,1274,733,558
53,1275,755,558
53,1276,777,558
53,1277,801,560
53,1278,825,564
53,1279,846,568
53,1280,868,573
53,1281,890,579
53,1282,910,587
53,1283,926,590
53,1284,951,596
53,1285,970,597
53,1286,989,599
53,1287,1008,601
53,1288,1026,602
53,1289,1044,603
53,1290,1061,603
53,1291,1077,602
53,1292,1094,600
53,1293,1106,600
53,1294,1118,596
53,1295,1131,591
53,1296,1141,586
53,1297,1151,580
53,1298,1160,574
53,1299,1167,566
53,1300,1173,560
53,1301,1177,552
53,1302,1180,544
53,1303,1182,536
53,1304,1183,526
53,1305,1184,517
53,1306,1183,508
53,1307,1181,498
53,1308,1180,488
53,1309,1179,478
53,1310,1176,468
53,1311,1172,459
53,1312,1172,459
53,1313,1172,459
53,1314,1155,434
53,1315,1139,422
53,1316,1132,412
53,1317,1120,403
53,1318,1120,403
53,1319,1120,403
53,1320,1120,403
53,1321,1120,403
53,1322,1120,403
54,1213,14,69
54,1214,24,69
54,1215,47,69
54,1216,69,71
54,1217,89,73
54,1218,110,74
54,1219,130,76
54,1220,149,78
54,1221,168,79
54,1222,185,81
54,1223,206,82
54,1224,226,84
54,1225,244,86
54,1226,257,86
54,1227,275,89
54,1228,293,96
54,1229,307,101
54,1230,319,106
54,1231,332,111
54,1232,342,116
54,1233,351,123
54,1234,359,128
54,1235,366,134
54,1236,371,140
54,1237,375,147
54,1238,378,154
54,1239,381,161
54,1240,383,169
54,1241,381,174
54,1242,378,181
54,1243,373,188
54,1244,368,194
54,1245,361,203
54,1246,354,209
54,1247,346,214
54,1248,337,218
54,1249,326,222
54,1250,315,225
54,1251,303,227
54,1252,291,227
54,1253,284,228
54,1254,272,227
54,1255,243,226
54,1256,228,226
54,1257,214,229
54,1258,223,238
54,1259,212,242
54,1260,212,242
54,1261,212,242
54,1262,212,242
54,1263,212,242
55,1226,7,64
55,1227,14,62
55,1228,23,61
55,1229,37,62
55,1230,54,62
55,1231,72,61
55,1232,89,59
55,1233,107,57
55,1234,125,55
55,1235,142,53
55,1236,160,52
55,1237,177,52
55,1238,193,51
55,1239,209,52
55,1240,224,52
55,1241,240,54
55,1242,252,56
55,1243,265,59
55,1244,277,64
55,1245,288,68
55,1246,299,73
55,1247,309,80
55,1248,320,87
55,1249,329,95
55,1250,337,104
55,1251,344,112
55,1252,349,121
55,1253,353,129
55,1254,357,137
55,1255,360,145
55,1256,362,154
55,1257,363,163
55,1258,363,171
55,1259,362,179
55,1260,359,186
55,1261,356,193
55,1262,352,198
55,1263,348,205
55,1264,342,211
55,1265,335,216
55,1266,328,219
55,1267,319,223
55,1268,310,227
55,1269,299,231
55,1270,288,235
55,1271,275,240
55,1272,268,244
55,1273,253,248
55,1274,239,253
55,1275,223,256
55,1276,207,262
55,1277,192,268
55,1278,180,274
55,1279,166,281
55,1280,152,287
55,1281,137,295
55,1282,128,304
55,1283,115,313
55,1284,110,321
55,1285,103,329
55,1286,97,338
55,1287,91,348
55,1288,88,359
55,1289,84,370
55,1290,82,381
55,1291,80,392
55,1292,78,405
55,1293,81,418
55,1294,82,432
55,1295,80,446
55,1296,77,461
55,1297,77,477
55,1298,75,491
55,1299,78,505
55,1300,82,519
55,1301,87,532
55,1302,93,545
55,1303,98,556
55,1304,105,567
55,1305,112,577
55,1306,120,587
55,1307,128,597
55,1308,136,605
55,1309,144,612
55,1310,152,618
55,1311,157,620
55,1312,164,619
55,1313,169,619
55,1314,173,619
55,1315,177,617
55,1316,182,616
55,1317,186,614
55,1318,189,611
55,1319,191,609
55,1320,194,606
55,1321,196,603
55,1322,199,599
55,1323,201,595
55,1324,204,590
55,1325,208,585
55,1326,211,578
55,1327,213,572
55,1328,215,565
55,1329,217,557
55,1330,218,549
55,1331,220,540
55,1332,221,531
55,1333,223,520
55,1334,227,510
55,1335,231,499
55,1336,241,487
55,1337,248,477
55,1338,255,467
55,1339,262,459
55,1340,268,449
55,1341,276,441
55,1342,283,433
55,1343,290,426
55,1344,300,419
55,1345,307,415
55,1346,314,410
55,1347,319,406
55,1348,327,405
55,1349,336,403
55,1350,346,402
55,1351,357,402
55,1352,369,404
55,1353,379,406
55,1354,390,409
55,1355,406,412
55,1356,414,416
55,1357,420,420
55,1358,427,424
55,1359,434,429
55,1360,438,435
55,1361,443,443
55,1362,445,450
55,1363,447,459
55,1364,451,468
55,1365,456,477
55,1366,462,487
55,1367,469,496
55,1368,476,502
55,1369,484,509
55,1370,492,515
55,1371,502,521
55,1372,511,526
55,1373,522,532
55,1374,534,536
55,1375,545,539
55,1376,558,543
55,1377,572,546
55,1378,587,550
55,1379,603,553
55,1380,619,557
55,1381,637,560
55,1382,655,562
55,1383,674,565
55,1384,693,567
55,1385,712,569
55,1386,733,569
55,1387,753,569
55,1388,773,568
55,1389,793,567
55,1390,815,565
55,1391,835,563
55,1392,854,561
55,1393,874,561
55,1394,892,561
55,1395,910,561
55,1396,927,563
55,1397,943,565
55,1398,959,567
55,1399,975,571
55,1400,988,575
55,1401,1003,579
55,1402,1016,584
55,1403,1029,590
55,1404,1041,596
55,1405,1055,600
55,1406,1067,604
55,1407,1080,608
55,1408,1092,610
55,1409,1104,611
55,1410,1116,611
55,1411,1127,610
55,1412,1139,608
55,1413,1150,605
55,1414,1159,602
55,1415,1168,598
55,1416,1176,594
55,1417,1183,589
55,1418,1188,583
55,1419,1194,577
55,1420,1198,570
55,1421,1202,562
55,1422,1204,553
55,1423,1205,545
55,1424,1206,537
55,1425,1205,530
55,1426,1203,521
55,1427,1201,513
55,1428,1197,505
55,1429,1192,496
55,1430,1186,488
55,1431,1179,479
55,1432,1171,471
55,1433,1162,463
55,1434,1152,457
55,1435,1143,450
55,1436,1133,445
55,1437,1122,441
55,1438,1110,438
55,1439,1098,434
55,1440,1084,431
55,1441,1069,427
55,1442,1054,424
55,1443,1037,420
55,1444,1020,416
55,1445,1002,413
55,1446,983,410
55,1447,964,408
55,1448,945,407
55,1449,925,407
55,1450,906,407
55,1451,888,406
55,1452,869,405
55,1453,850,403
55,1454,832,400
55,1455,816,397
55,1456,798,392
55,1457,783,387
55,1458,768,382
55,1459,754,376
55,1460,741,370
55,1461,730,364
55,1462,719,356
55,1463,709,349
55,1464,700,341
55,1465,692,332
55,1466,685,323
55,1467,680,313
55,1468,675,301
55,1469,671,290
55,1470,670,278
55,1471,667,266
55,1472,668,252
55,1473,667,239
55,1474,668,226
55,1475,669,212
55,1476,680,200
55,1477,686,186
55,1478,689,172
55,1479,694,159
55,1480,703,146
55,1481,711,136
55,1482,720,126
55,1483,729,115
55,1484,738,108
55,1485,747,101
55,1486,757,94
55,1487,767,89
55,1488,778,84
55,1489,791,80
55,1490,804,78
55,1491,817,76
55,1492,829,75
55,1493,841,75
55,1494,855,76
55,1495,868,78
55,1496,880,81
55,1497,892,85
55,1498,904,90
55,1499,915,95
55,1500,924,101
55,1501,935,109
55,1502,946,117
55,1503,958,127
55,1504,969,137
55,1505,981,146
55,1506,995,157
55,1507,1009,167
55,1508,1022,174
55,1509,1037,182
55,1510,1051,189
55,1511,1065,195
55,1512,1079,200
55,1513,1091,203
55,1514,1102,206
55,1515,1113,208
55,1516,1121,210
55,1517,1131,210
55,1518,1139,209
55,1519,1146,207
55,1520,1152,204
55,1521,1158,200
55,1522,1163,194
55,1523,1168,188
55,1524,1173,181
55,1525,1177,173
55,1526,1182,165
55,1527,1187,155
55,1528,1193,147
55,1529,1200,139
55,1530,1208,132
55,1531,1215,126
55,1532,1225,120
55,1533,1234,114
55,1534,1245,108
55,1535,1256,103
55,1536,1263,100
55,1537,1270,96
56,1258,200,232
56,1259,188,236
56,1260,190,241
56,1261,178,247
56,1262,167,254
56,1263,156,262
56,1264,148,269
56,1265,142,276
56,1266,136,283
56,1267,130,291
56,1268,125,301
56,1269,114,312
56,1270,118,323
56,1271,116,337
56,1272,115,350
56,1273,113,367
56,1274,108,381
56,1275,109,396
56,1276,112,410
56,1277,113,426
56,1278,113,438
56,1279,114,451
56,1280,112,463
56,1281,108,475
56,1282,110,484
56,1283,115,493
56,1284,119,500
56,1285,124,507
56,1286,130,512
56,1287,135,517
56,1288,141,520
56,1289,149,523
56,1290,155,524
56,1291,163,523
56,1292,171,521
56,1293,179,518
56,1294,188,514
56,1295,197,509
56,1296,208,503
56,1297,217,496
56,1298,234,490
56,1299,248,484
56,1300,254,475
56,1301,271,470
56,1302,281,466
56,1303,288,460
56,1304,303,457
56,1305,319,456
56,1306,331,455
56,1307,343,455
56,1308,356,457
56,1309,367,459
56,1310,379,463
56,1311,391,467
56,1312,404,472
56,1313,416,477
56,1314,430,483
56,1315,444,490
56,1316,458,496
56,1317,473,504
56,1318,485,510
56,1319,499,514
56,1320,515,519
56,1321,532,524
56,1322,550,529
56,1323,567,533
56,1324,587,538
56,1325,609,543
56,1326,629,547
56,1327,652,551
56,1328,674,556
56,1329,698,561
56,1330,723,565
56,1331,748,570
56,1332,770,574
56,1333,794,577
56,1334,819,581
56,1335,841,584
56,1336,866,587
56,1337,889,590
56,1338,910,593
56,1339,934,595
56,1340,956,596
56,1341,975,597
56,1342,998,597
56,1343,1018,596
56,1344,1035,596
56,1345,1054,593
56,1346,1070,588
56,1347,1086,585
56,1348,1101,580
56,1349,1116,578
56,1350,1127,576
56,1351,1138,574
56,1352,1147,572
56,1353,1154,571
56,1354,1160,570
56,1355,1164,569
56,1356,1166,569
56,1357,1167,570
56,1358,1167,570
56,1359,1165,570
56,1360,1162,570
56,1361,1158,571
56,1362,1155,570
56,1363,1152,569
56,1364,1150,569
56,1365,1147,568
56,1366,1145,568
56,1367,1143,567
56,1368,1141,566
56,1369,1139,565
56,1370,1137,563
56,1371,1135,561
56,1372,1132,559
56,1373,1130,556
56,1374,1128,553
56,1375,1128,551
56,1376,1127,549
56,1377,1127,549
56,1378,1127,548
56,1379,1126,547
56,1380,1126,546
56,1381,1126,546
56,1382,1126,545
56,1383,1126,545
56,1384,1126,545
56,1385,1126,544
56,1386,1125,544
56,1387,1124,542
56,1388,1124,539
56,1389,1123,536
56,1390,1124,530
56,1391,1123,525
56,1392,1123,518
56,1393,1121,509
56,1394,1120,500
56,1395,1120,491
56,1396,1120,481
56,1397,1117,470
56,1398,1114,460
56,1399,1110,451
56,1400,1106,440
56,1401,1101,431
56,1402,1094,422
56,1403,1087,415
56,1404,1080,406
56,1405,1070,398
56,1406,1060,390
56,1407,1050,383
56,1408,1040,376
56,1409,1031,372
56,1410,1020,368
56,1411,1009,364
56,1412,996,362
56,1413,983,361
56,1414,968,360
56,1415,955,361
56,1416,939,362
56,1417,923,362
56,1418,906,364
56,1419,882,366
56,1420,865,366
56,1421,847,365
56,1422,835,365
56,1423,821,364
56,1424,806,361
56,1425,789,357
56,1426,774,351
56,1427,762,346
56,1428,750,340
56,1429,736,332
56,1430,722,323
56,1431,710,314
56,1432,700,304
56,1433,691,295
56,1434,681,287
56,1435,674,279
56,1436,667,268
56,1437,664,258
56,1438,660,246
56,1439,659,233
56,1440,660,221
56,1441,662,210
56,1442,663,199
56,1443,666,185
56,1444,668,174
56,1445,673,162
56,1446,683,153
56,1447,692,142
56,1448,701,133
56,1449,711,126
56,1450,725,120
56,1451,734,115
56,1452,747,111
56,1453,759,108
56,1454,771,105
56,1455,783,104
56,1456,797,105
56,1457,811,105
56,1458,826,106
56,1459,840,109
56,1460,857,111
56,1461,874,114
56,1462,890,119
56,1463,906,125
56,1464,920,130
56,1465,934,136
56,1466,951,144
56,1467,963,151
56,1468,977,160
56,1469,987,168
56,1470,1001,175
56,1471,1017,182
56,1472,1033,189
56,1473,1049,195
56,1474,1064,199
56,1475,1079,202
56,1476,1091,206
56,1477,1104,207
56,1478,1115,208
56,1479,1126,207
56,1480,1136,205
56,1481,1145,202
56,1482,1155,197
56,1483,1163,191
56,1484,1171,185
56,1485,1178,176
56,1486,1185,167
56,1487,1193,158
56,1488,1202,147
56,1489,1211,138
56,1490,1222,129
56,1491,1232,121
56,1492,1242,114
56,1493,1253,109
56,1494,1262,104
56,1495,1269,99
57,1319,698,110
57,1320,707,104
57,1321,719,97
58,1324,762,85
58,1325,775,84
58,1326,792,86
58,1327,792,86
58,1328,828,87
58,1329,841,87
58,1330,841,87
58,1331,841,87
58,1332,884,99
58,1333,900,106
58,1334,909,110
58,1335,926,121
58,1336,939,129
58,1337,949,136
58,1338,967,149
58,1339,978,157
58,1340,990,163
58,1341,1007,172
58,1342,1020,177
58,1343,1036,183
58,1344,1050,187
58,1345,1067,189
58,1346,1081,192
58,1347,1095,192
58,1348,1108,192
58,1349,1118,191
58,1350,1130,190
58,1351,1142,187
58,1352,1155,183
58,1353,1166,177
58,1354,1177,172
58,1355,1189,165
58,1356,1202,157
58,1357,1213,150
58,1358,1225,143
58,1359,1244,131
58,1360,1256,123
58,1361,1256,123
59,1361,667,146
59,1362,680,136
59,1363,687,128
59,1364,697,118
59,1365,707,110
59,1366,718,102
59,1367,729,94
59,1368,738,93
59,1369,745,89
59,1370,757,88
59,1371,770,85
59,1372,783,84
59,1373,796,85
59,1374,812,88
59,1375,824,88
59,1376,839,91
59,1377,851,92
59,1378,865,96
59,1379,881,101
59,1380,897,107
59,1381,914,115
59,1382,935,125
59,1383,949,136
59,1384,965,144
59,1385,978,154
59,1386,991,163
59,1387,1004,169
59,1388,1017,175
59,1389,1031,184
59,1390,1053,190
59,1391,1064,192
59,1392,1077,194
59,1393,1087,196
59,1394,1100,197
59,1395,1111,201
59,1396,1122,201
59,1397,1133,201
59,1398,1143,199
59,1399,1152,196
59,1400,1161,191
59,1401,1171,185
59,1402,1182,178
59,1403,1191,169
59,1404,1200,161
59,1405,1211,152
59,1406,1221,144
59,1407,1235,137
59,1408,1251,131
59,1409,1262,124
59,1410,1273,118
60,1361,289,85
60,1362,303,88
60,1363,320,94
60,1364,338,100
60,1365,350,106
60,1366,361,112
60,1367,371,119
60,1368,379,127
60,1369,386,135
60,1370,392,143
60,1371,395,150
60,1372,397,158
60,1373,400,167
60,1374,399,176
60,1375,397,183
60,1376,395,190
60,1377,391,198
60,1378,384,204
60,1379,381,212
60,1380,368,218
60,1381,361,224
60,1382,351,229
60,1383,339,233
60,1384,324,236
60,1385,311,238
60,1386,298,240
60,1387,287,241
60,1388,267,242
60,1389,252,243
60,1390,239,246
60,1391,225,248
60,1392,207,253
60,1393,194,258
60,1394,177,262
60,1395,166,267
60,1396,149,274
60,1397,137,281
60,1398,125,290
60,1399,117,299
60,1400,106,309
60,1401,99,320
60,1402,97,332
60,1403,88,344
60,1404,82,357
60,1405,77,368
60,1406,75,382
60,1407,73,394
60,1408,72,410
60,1409,75,423
60,1410,76,435
60,1411,79,446
60,1412,83,459
60,1413,86,469
60,1414,92,478
60,1415,100,487
60,1416,111,497
60,1417,120,503
60,1418,129,511
60,1419,140,516
60,1420,152,520
60,1421,161,523
60,1422,169,524
60,1423,177,525
60,1424,185,525
60,1425,193,524
60,1426,201,521
60,1427,211,518
60,1428,218,513
60,1429,226,507
60,1430,235,499
60,1431,245,491
60,1432,253,483
60,1433,261,474
60,1434,268,465
60,1435,275,458
60,1436,281,451
60,1437,289,444
60,1438,297,439
60,1439,304,435
60,1440,310,430
60,1441,318,427
60,1442,328,426
60,1443,338,426
60,1444,346,427
60,1445,355,428
60,1446,363,430
60,1447,370,434
60,1448,379,439
60,1449,387,445
60,1450,396,453
60,1451,407,460
60,1452,413,469
60,1453,423,480
60,1454,433,489
60,1455,445,500
60,1456,455,508
60,1457,466,514
60,1458,478,521
60,1459,492,526
60,1460,505,530
60,1461,521,534
60,1462,536,537
60,1463,552,538
60,1464,567,539
60,1465,583,539
60,1466,600,537
60,1467,619,536
60,1468,637,533
60,1469,655,530
60,1470,677,526
60,1471,699,523
60,1472,718,520
60,1473,737,517
60,1474,759,516
60,1475,778,515
60,1476,799,516
60,1477,819,518
60,1478,837,518
60,1479,856,521
60,1480,875,525
60,1481,894,530
60,1482,913,536
60,1483,931,543
60,1484,950,551
60,1485,968,560
60,1486,987,568
60,1487,1006,576
60,1488,1024,582
60,1489,1042,588
60,1490,1059,592
60,1491,1076,596
60,1492,1091,599
60,1493,1105,603
60,1494,1119,604
60,1495,1132,604
60,1496,1145,603
60,1497,1155,601
60,1498,1166,597
60,1499,1176,593
60,1500,1182,587
60,1501,1188,582
60,1502,1192,575
60,1503,1196,568
60,1504,1198,560
60,1505,1200,551
60,1506,1202,542
60,1507,1201,532
60,1508,1199,522
60,1509,1197,511
60,1510,1193,499
60,1511,1188,488
60,1512,1183,478
60,1513,1176,468
60,1514,1169,458
60,1515,1161,450
60,1516,1153,443
60,1517,1143,436
60,1518,1132,430
60,1519,1121,424
60,1520,1109,420
60,1521,1095,417
60,1522,1081,414
60,1523,1067,412
60,1524,1051,410
60,1525,1035,410
60,1526,1018,409
60,1527,1000,410
60,1528,981,411
60,1529,963,411
60,1530,942,413
60,1531,921,413
60,1532,901,411
60,1533,878,408
60,1534,859,406
60,1535,840,402
60,1536,821,396
60,1537,803,392
60,1538,788,386
60,1539,770,377
60,1540,755,371
60,1541,740,361
60,1542,726,351
60,1543,712,340
60,1544,703,329
60,1545,692,317
60,1546,683,304
60,1547,676,291
60,1548,669,279
60,1549,664,265
60,1550,659,252
60,1551,657,238
60,1552,655,226
60,1553,656,215
60,1554,657,203
60,1555,661,192
60,1556,668,179
60,1557,674,168
60,1558,681,156
60,1559,688,148
60,1560,697,138
60,1561,706,129
60,1562,718,121
60,1563,731,114
60,1564,745,107
60,1565,759,101
60,1566,774,95
60,1567,789,92
60,1568,806,91
60,1569,822,90
60,1570,837,89
60,1571,851,90
60,1572,865,92
60,1573,880,95
60,1574,894,99
60,1575,908,104
60,1576,923,110
60,1577,938,118
60,1578,952,126
60,1579,965,135
60,1580,979,146
60,1581,994,155
60,1582,1006,165
60,1583,1020,173
60,1584,1035,179
60,1585,1048,185
60,1586,1061,192
60,1587,1073,195
60,1588,1085,199
60,1589,1097,201
60,1590,1107,201
60,1591,1118,201
60,1592,1129,198
60,1593,1140,195
60,1594,1150,190
60,1595,1160,184
60,1596,1170,178
60,1597,1181,170
60,1598,1192,161
60,1599,1205,155
60,1600,1218,148
60,1601,1231,142
60,1602,1243,137
60,1603,1256,134
60,1604,1265,129
60,1605,1273,125
61,1385,7,96
61,1386,18,89
61,1387,29,79
61,1388,39,75
61,1389,48,70
61,1390,59,69
61,1391,83,68
61,1392,108,63
61,1393,132,61
61,1394,151,61
61,1395,177,60
61,1396,200,65
61,1397,222,68
61,1398,241,70
61,1399,263,73
61,1400,277,74
61,1401,297,76
61,1402,316,82
61,1403,330,89
61,1404,341,92
61,1405,346,97
61,1406,352,103
61,1407,360,107
61,1408,366,112
61,1409,371,116
61,1410,375,122
61,1411,380,128
61,1412,384,132
61,1413,384,137
61,1414,384,143
61,1415,381,148
61,1416,377,154
61,1417,374,159
61,1418,370,167
61,1419,365,173
61,1420,358,180
61,1421,350,185
61,1422,344,190
61,1423,335,194
61,1424,328,199
61,1425,306,204
61,1426,297,207
61,1427,281,211
